Trait	Anc	Des	Len	S.Anc	S.Des	R.Dist
Alanine..aspartate.and.glutamate.metabolism	3276	3277	122.551323	Off	On	4066.462704
Alanine..aspartate.and.glutamate.metabolism	3295	3296	348.835188	Off	On	4004.320286
Alanine..aspartate.and.glutamate.metabolism	3299	3300	761.113505	Off	On	3047.647226
Alanine..aspartate.and.glutamate.metabolism	3299	3306	131.206272	Off	On	2417.739993
Alanine..aspartate.and.glutamate.metabolism	3308	3309	228.696979	Off	On	3646.922058
Alanine..aspartate.and.glutamate.metabolism	3311	3312	203.454346	Off	On	3487.503923
Alanine..aspartate.and.glutamate.metabolism	3314	3316	934.463699	Off	On	3486.003792
Alanine..aspartate.and.glutamate.metabolism	3341	3342	200.338181	Off	On	3897.437102
Alanine..aspartate.and.glutamate.metabolism	3344	3345	1336.798788	Off	On	4067.874101
Alanine..aspartate.and.glutamate.metabolism	3346	3347	178.564011	Off	On	2670.690583
Alanine..aspartate.and.glutamate.metabolism	2481	3353	36.190232	Off	On	2121.156963
Alanine..aspartate.and.glutamate.metabolism	3354	3355	702.348057	Off	On	3308.627419
Alanine..aspartate.and.glutamate.metabolism	3359	3360	255.612392	Off	On	3830.416861
Alanine..aspartate.and.glutamate.metabolism	3371	3372	743.503713	Off	On	3617.317535
Alanine..aspartate.and.glutamate.metabolism	3374	3375	196.047127	Off	On	3138.587317
Alanine..aspartate.and.glutamate.metabolism	3382	3383	241.631909	Off	On	3475.339245
Alanine..aspartate.and.glutamate.metabolism	3382	3407	267.732078	Off	On	3501.439414
Alanine..aspartate.and.glutamate.metabolism	3409	3410	935.670745	Off	On	3946.043218
Alanine..aspartate.and.glutamate.metabolism	3409	3411	89.567376	Off	On	3099.939849
Alanine..aspartate.and.glutamate.metabolism	3438	3439	125.190171	Off	On	3870.418903
Alanine..aspartate.and.glutamate.metabolism	3438	3441	90.933717	Off	On	3836.162449
Alanine..aspartate.and.glutamate.metabolism	3473	3474	13.189425	Off	On	4061.853544
Alanine..aspartate.and.glutamate.metabolism	3496	3497	1192.518526	Off	On	3629.80979
Alanine..aspartate.and.glutamate.metabolism	3499	3500	1513.685964	Off	On	4038.735084
Alanine..aspartate.and.glutamate.metabolism	3520	3521	423.592622	Off	On	3820.717794
Alanine..aspartate.and.glutamate.metabolism	3520	3522	159.173728	Off	On	3556.2989
Alanine..aspartate.and.glutamate.metabolism	3536	3537	86.730369	Off	On	3751.786519
Alanine..aspartate.and.glutamate.metabolism	3541	3542	239.783764	Off	On	2692.269359
Alanine..aspartate.and.glutamate.metabolism	3544	3545	553.004221	Off	On	4061.727572
Alanine..aspartate.and.glutamate.metabolism	3547	3548	193.970808	Off	On	3499.537011
Alanine..aspartate.and.glutamate.metabolism	3554	3555	428.187058	Off	On	4059.049717
Alanine..aspartate.and.glutamate.metabolism	3554	3556	414.979979	Off	On	4045.842638
Alanine..aspartate.and.glutamate.metabolism	3609	3610	505.708257	Off	On	4061.298288
Alanine..aspartate.and.glutamate.metabolism	3609	3611	467.68611	Off	On	4023.276141
Alanine..aspartate.and.glutamate.metabolism	3608	3612	99.199037	Off	On	3479.442194
Alanine..aspartate.and.glutamate.metabolism	3618	3619	339.665335	Off	On	4067.18934
Alanine..aspartate.and.glutamate.metabolism	3649	3650	65.019854	Off	On	3889.424396
Alanine..aspartate.and.glutamate.metabolism	3652	3653	91.556728	Off	On	3799.789575
Alanine..aspartate.and.glutamate.metabolism	3654	3655	81.486652	Off	On	3796.496662
Alanine..aspartate.and.glutamate.metabolism	3671	3672	310.380485	Off	On	2781.821066
Alanine..aspartate.and.glutamate.metabolism	3673	3674	83.801478	Off	On	3461.567855
Alanine..aspartate.and.glutamate.metabolism	3677	3678	353.303671	Off	On	4038.152432
Alanine..aspartate.and.glutamate.metabolism	3677	3683	30.690362	Off	On	3715.539123
Alanine..aspartate.and.glutamate.metabolism	3673	3685	347.722187	Off	On	3725.488564
Alanine..aspartate.and.glutamate.metabolism	3692	3693	345.58718	Off	On	3715.930801
Alanine..aspartate.and.glutamate.metabolism	3696	3697	706.786713	Off	On	3405.920958
Alanine..aspartate.and.glutamate.metabolism	3715	3716	1316.552962	Off	On	4063.36961
Alanine..aspartate.and.glutamate.metabolism	3720	3721	191.795874	Off	On	3990.428994
Alanine..aspartate.and.glutamate.metabolism	3723	3724	949.106582	Off	On	3849.077363
Alanine..aspartate.and.glutamate.metabolism	3733	3734	392.080051	Off	On	3645.226308
Alanine..aspartate.and.glutamate.metabolism	3737	3738	368.0655	Off	On	4065.286684
Alanine..aspartate.and.glutamate.metabolism	3736	3742	172.434735	Off	On	3547.431514
Alanine..aspartate.and.glutamate.metabolism	3756	3757	129.02307	Off	On	3786.966615
Alanine..aspartate.and.glutamate.metabolism	3717	3769	336.597066	Off	On	3117.761343
Alanine..aspartate.and.glutamate.metabolism	3695	3778	306.853186	Off	On	2928.396004
Alanine..aspartate.and.glutamate.metabolism	4067	4068	140.616451	Off	On	3864.724408
Alanine..aspartate.and.glutamate.metabolism	3540	4081	570.511401	Off	On	2922.936458
Alanine..aspartate.and.glutamate.metabolism	4098	4099	136.448662	Off	On	3465.12962
Alanine..aspartate.and.glutamate.metabolism	4116	4117	574.097223	Off	On	3175.140485
Alanine..aspartate.and.glutamate.metabolism	4118	4119	186.790375	Off	On	3525.373877
Alanine..aspartate.and.glutamate.metabolism	4116	4120	431.171447	Off	On	3032.214709
Alanine..aspartate.and.glutamate.metabolism	4121	4122	519.253627	Off	On	4023.916255
Alanine..aspartate.and.glutamate.metabolism	4123	4124	125.703011	Off	On	2264.827823
Alanine..aspartate.and.glutamate.metabolism	4135	4136	580.299092	Off	On	3941.456257
Alanine..aspartate.and.glutamate.metabolism	4135	4137	315.660387	Off	On	3676.817552
Alanine..aspartate.and.glutamate.metabolism	4142	4143	134.843742	Off	On	3586.882432
Alanine..aspartate.and.glutamate.metabolism	4145	4146	81.405221	Off	On	3845.491922
Alanine..aspartate.and.glutamate.metabolism	4142	4152	408.008096	Off	On	3860.046786
Alanine..aspartate.and.glutamate.metabolism	4141	4155	175.724072	Off	On	3076.83929
Alanine..aspartate.and.glutamate.metabolism	4157	4158	47.104173	Off	On	3443.180425
Alanine..aspartate.and.glutamate.metabolism	4160	4161	34.569227	Off	On	3798.974687
Alanine..aspartate.and.glutamate.metabolism	4176	4177	283.455666	Off	On	3831.94082
Alanine..aspartate.and.glutamate.metabolism	4176	4204	97.462796	Off	On	3645.94795
Alanine..aspartate.and.glutamate.metabolism	4157	4205	95.605839	Off	On	3491.682091
Alanine..aspartate.and.glutamate.metabolism	4223	4224	114.635374	Off	On	4004.850721
Alanine..aspartate.and.glutamate.metabolism	4223	4226	172.721079	Off	On	4062.936426
Alanine..aspartate.and.glutamate.metabolism	4123	4327	1037.179735	Off	On	3176.304547
Alanine..aspartate.and.glutamate.metabolism	4359	4360	259.7287	Off	On	4066.757126
Alanine..aspartate.and.glutamate.metabolism	4378	4379	784.004178	Off	On	2901.49944
Alanine..aspartate.and.glutamate.metabolism	4389	4390	909.014441	Off	On	3611.519581
Alanine..aspartate.and.glutamate.metabolism	4391	4392	113.453812	Off	On	4055.543868
Alanine..aspartate.and.glutamate.metabolism	4394	4395	419.537576	Off	On	4054.355326
Alanine..aspartate.and.glutamate.metabolism	4394	4396	131.913138	Off	On	3766.730888
Alanine..aspartate.and.glutamate.metabolism	2474	4398	2906.48251	Off	On	3845.416488
Alanine..aspartate.and.glutamate.metabolism	2473	4399	1903.089273	Off	On	1903.089273
Alanine..aspartate.and.glutamate.metabolism	4401	4402	621.934285	Off	On	3052.889894
Alanine..aspartate.and.glutamate.metabolism	4403	4404	383.623232	Off	On	3720.972169
Alanine..aspartate.and.glutamate.metabolism	4422	4423	152.878203	Off	On	3778.574432
Alanine..aspartate.and.glutamate.metabolism	4422	4425	65.196424	Off	On	3690.892653
Alanine..aspartate.and.glutamate.metabolism	4433	4434	1113.64303	Off	On	3891.622512
Alanine..aspartate.and.glutamate.metabolism	4454	4455	869.74584	Off	On	3906.564004
Alanine..aspartate.and.glutamate.metabolism	4454	4457	893.394092	Off	On	3930.212256
Alanine..aspartate.and.glutamate.metabolism	4469	4470	1045.24731	Off	On	3704.885539
Alanine..aspartate.and.glutamate.metabolism	4469	4473	119.720546	Off	On	2779.358775
Alanine..aspartate.and.glutamate.metabolism	4468	4499	492.209815	Off	On	3028.559449
Aldosterone.regulated.sodium.reabsorption	2477	2478	104.490708	Off	On	2003.901286
Aldosterone.regulated.sodium.reabsorption	2480	2481	22.856406	Off	On	2084.966731
Aldosterone.regulated.sodium.reabsorption	2484	2485	216.187882	Off	On	2582.930967
Aldosterone.regulated.sodium.reabsorption	2492	2493	29.237462	Off	On	3430.462448
Aldosterone.regulated.sodium.reabsorption	2494	2495	181.208298	Off	On	3632.469114
Aldosterone.regulated.sodium.reabsorption	2512	2536	30.492462	Off	On	3455.422284
Aldosterone.regulated.sodium.reabsorption	2661	2662	14.061112	Off	On	3216.240703
Aldosterone.regulated.sodium.reabsorption	2664	2665	87.154302	Off	On	3368.149029
Aldosterone.regulated.sodium.reabsorption	2670	2884	112.504819	Off	On	3673.789949
Aldosterone.regulated.sodium.reabsorption	2945	2949	439.403247	Off	On	3907.74129
Aldosterone.regulated.sodium.reabsorption	2984	2988	193.867278	Off	On	3364.998656
Aldosterone.regulated.sodium.reabsorption	2994	2995	166.903472	Off	On	3168.031911
Aldosterone.regulated.sodium.reabsorption	3022	3060	58.548126	Off	On	3566.325184
Aldosterone.regulated.sodium.reabsorption	3173	3211	144.294429	Off	On	3622.470991
Aldosterone.regulated.sodium.reabsorption	3213	3217	207.666322	Off	On	3649.603912
Aldosterone.regulated.sodium.reabsorption	2992	3251	265.418904	Off	On	2699.935956
Aldosterone.regulated.sodium.reabsorption	3255	3264	223.695997	Off	On	3299.315079
Aldosterone.regulated.sodium.reabsorption	3265	3269	323.376572	Off	On	3973.483524
Aldosterone.regulated.sodium.reabsorption	3272	3273	181.839331	Off	On	3576.616833
Aldosterone.regulated.sodium.reabsorption	3285	3287	106.338231	Off	On	3397.350646
Aldosterone.regulated.sodium.reabsorption	3299	3300	761.113505	Off	On	3047.647226
Aldosterone.regulated.sodium.reabsorption	3302	3303	142.64578	Off	On	3500.651433
Aldosterone.regulated.sodium.reabsorption	3304	3305	277.886181	Off	On	3558.723269
Aldosterone.regulated.sodium.reabsorption	3308	3309	228.696979	Off	On	3646.922058
Aldosterone.regulated.sodium.reabsorption	3310	3311	144.651169	Off	On	3284.049577
Aldosterone.regulated.sodium.reabsorption	3306	3314	133.8001	Off	On	2551.540093
Aldosterone.regulated.sodium.reabsorption	3340	3341	76.928127	Off	On	3697.098921
Aldosterone.regulated.sodium.reabsorption	3353	3354	485.122399	Off	On	2606.279362
Aldosterone.regulated.sodium.reabsorption	3384	3385	366.351792	Off	On	3907.708031
Aldosterone.regulated.sodium.reabsorption	3392	3396	83.451633	Off	On	3789.740334
Aldosterone.regulated.sodium.reabsorption	3382	3407	267.732078	Off	On	3501.439414
Aldosterone.regulated.sodium.reabsorption	3413	3414	190.765769	Off	On	3432.305786
Aldosterone.regulated.sodium.reabsorption	3370	3486	77.932824	Off	On	2901.155046
Aldosterone.regulated.sodium.reabsorption	3369	3494	852.735663	Off	On	3305.816672
Aldosterone.regulated.sodium.reabsorption	3357	3495	106.875629	Off	On	2271.516757
Aldosterone.regulated.sodium.reabsorption	3502	3504	168.204891	Off	On	3091.224791
Aldosterone.regulated.sodium.reabsorption	2480	3529	865.868965	Off	On	2927.97929
Aldosterone.regulated.sodium.reabsorption	3551	3552	87.244182	Off	On	3790.089596
Aldosterone.regulated.sodium.reabsorption	3548	3554	131.325648	Off	On	3630.862659
Aldosterone.regulated.sodium.reabsorption	3606	3607	368.882853	Off	On	3572.07189
Aldosterone.regulated.sodium.reabsorption	3624	3625	129.41191	Off	On	3715.108163
Aldosterone.regulated.sodium.reabsorption	3644	3648	60.213559	Off	On	3771.91728
Aldosterone.regulated.sodium.reabsorption	3674	3675	30.347634	Off	On	3491.915489
Aldosterone.regulated.sodium.reabsorption	3688	3689	207.222013	Off	On	3571.840899
Aldosterone.regulated.sodium.reabsorption	3695	3696	77.591427	Off	On	2699.134245
Aldosterone.regulated.sodium.reabsorption	3697	3712	234.0143	Off	On	3639.935258
Aldosterone.regulated.sodium.reabsorption	3713	3714	81.115076	Off	On	3791.573274
Aldosterone.regulated.sodium.reabsorption	3718	3723	80.464242	Off	On	2899.970781
Aldosterone.regulated.sodium.reabsorption	3695	3778	306.853186	Off	On	2928.396004
Aldosterone.regulated.sodium.reabsorption	3781	3782	222.308632	Off	On	3740.836838
Aldosterone.regulated.sodium.reabsorption	3788	3789	147.458277	Off	On	3884.724452
Aldosterone.regulated.sodium.reabsorption	3954	3955	38.165803	Off	On	3557.900386
Aldosterone.regulated.sodium.reabsorption	3954	3983	101.57761	Off	On	3621.312193
Aldosterone.regulated.sodium.reabsorption	4054	4056	98.024238	Off	On	3872.90557
Aldosterone.regulated.sodium.reabsorption	3984	4067	59.541904	Off	On	3724.107957
Aldosterone.regulated.sodium.reabsorption	4097	4098	60.617859	Off	On	3328.680958
Aldosterone.regulated.sodium.reabsorption	4100	4101	91.093544	Off	On	3737.560847
Aldosterone.regulated.sodium.reabsorption	4097	4109	367.626229	Off	On	3635.689328
Aldosterone.regulated.sodium.reabsorption	4083	4111	557.412509	Off	On	3689.714804
Aldosterone.regulated.sodium.reabsorption	4116	4120	431.171447	Off	On	3032.214709
Aldosterone.regulated.sodium.reabsorption	4124	4125	265.311212	Off	On	2530.139035
Aldosterone.regulated.sodium.reabsorption	4133	4135	530.849349	Off	On	3361.157165
Aldosterone.regulated.sodium.reabsorption	4140	4141	225.563756	Off	On	2901.115218
Aldosterone.regulated.sodium.reabsorption	4155	4156	146.462165	Off	On	3223.301455
Aldosterone.regulated.sodium.reabsorption	4160	4161	34.569227	Off	On	3798.974687
Aldosterone.regulated.sodium.reabsorption	4164	4169	97.354431	Off	On	3793.69744
Aldosterone.regulated.sodium.reabsorption	4163	4176	21.181812	Off	On	3548.485154
Aldosterone.regulated.sodium.reabsorption	4248	4249	20.014232	Off	On	3994.83748
Aldosterone.regulated.sodium.reabsorption	4285	4315	132.977135	Off	On	3680.829159
Aldosterone.regulated.sodium.reabsorption	4327	4328	92.540061	Off	On	3268.844608
Aldosterone.regulated.sodium.reabsorption	4329	4330	72.562448	Off	On	3527.67626
Aldosterone.regulated.sodium.reabsorption	4372	4373	86.195464	Off	On	3782.756013
Aldosterone.regulated.sodium.reabsorption	2475	4389	1285.846219	Off	On	2702.50514
Aldosterone.regulated.sodium.reabsorption	4400	4401	207.603099	Off	On	2430.955609
Aldosterone.regulated.sodium.reabsorption	4403	4404	383.623232	Off	On	3720.972169
Aldosterone.regulated.sodium.reabsorption	4440	4441	635.248371	Off	On	3443.105539
Aldosterone.regulated.sodium.reabsorption	4439	4468	71.158272	Off	On	2536.349634
Aldosterone.regulated.sodium.reabsorption	4475	4477	63.80829	Off	On	3647.535592
Aldosterone.regulated.sodium.reabsorption	4486	4487	45.134988	Off	On	3586.170502
Aldosterone.regulated.sodium.reabsorption	4488	4489	70.596128	Off	On	3768.57894
Aldosterone.regulated.sodium.reabsorption	4484	4490	99.899377	Off	On	3167.129043
Alzheimer.s.disease	2473	2474	938.933978	Off	On	938.933978
Alzheimer.s.disease	2490	2491	69.832471	Off	On	3390.128066
Alzheimer.s.disease	2494	2496	412.39875	Off	On	3863.659566
Alzheimer.s.disease	2803	2804	11.840688	Off	On	3968.301595
Alzheimer.s.disease	4400	4401	207.603099	Off	On	2430.955609
Amino.acid.metabolism	2473	2474	938.933978	Off	On	938.933978
Amino.acid.metabolism	2484	2485	216.187882	Off	On	2582.930967
Amino.acid.metabolism	2490	2491	69.832471	Off	On	3390.128066
Amino.acid.metabolism	2494	2496	412.39875	Off	On	3863.659566
Amino.acid.metabolism	2493	2501	428.830496	Off	On	3859.292944
Amino.acid.metabolism	2489	2635	224.396634	Off	On	3342.175608
Amino.acid.metabolism	2676	2677	58.132755	Off	On	3780.157399
Amino.acid.metabolism	2674	2796	183.64075	Off	On	3821.623696
Amino.acid.metabolism	2799	2800	22.333921	Off	On	3922.893212
Amino.acid.metabolism	2803	2804	11.840688	Off	On	3968.301595
Amino.acid.metabolism	2799	2816	66.57912	Off	On	3967.138411
Amino.acid.metabolism	2673	2819	84.345807	Off	On	3705.766511
Amino.acid.metabolism	2888	2889	261.955991	Off	On	4063.303534
Amino.acid.metabolism	2944	2945	87.688395	Off	On	3468.338043
Amino.acid.metabolism	2944	2952	670.702927	Off	On	4051.352575
Amino.acid.metabolism	2954	2955	623.435189	Off	On	4032.631099
Amino.acid.metabolism	2954	2966	578.172192	Off	On	3987.368102
Amino.acid.metabolism	2484	2992	67.773967	Off	On	2434.517052
Amino.acid.metabolism	2999	3000	115.226162	Off	On	4050.867583
Amino.acid.metabolism	3006	3008	1.888092	Off	On	4064.891211
Amino.acid.metabolism	3012	3013	203.129192	Off	On	4065.726057
Amino.acid.metabolism	3016	3017	3.217256	Off	On	3962.991423
Amino.acid.metabolism	2997	3019	112.339779	Off	On	3624.98523
Amino.acid.metabolism	3024	3025	40.925455	Off	On	3863.176724
Amino.acid.metabolism	3027	3028	76.116268	Off	On	4023.121153
Amino.acid.metabolism	2993	3063	228.564804	Off	On	2708.509474
Amino.acid.metabolism	3075	3079	161.225017	Off	On	3982.165947
Amino.acid.metabolism	3104	3105	669.508632	Off	On	3782.050025
Amino.acid.metabolism	3104	3114	226.220222	Off	On	3338.761615
Amino.acid.metabolism	3122	3123	515.722235	Off	On	3651.588161
Amino.acid.metabolism	3122	3135	24.472074	Off	On	3160.338
Amino.acid.metabolism	3264	3265	350.791873	Off	On	3650.106952
Amino.acid.metabolism	3264	3272	95.462423	Off	On	3394.777502
Amino.acid.metabolism	3295	3296	348.835188	Off	On	4004.320286
Amino.acid.metabolism	3301	3302	285.999369	Off	On	3358.005653
Amino.acid.metabolism	3311	3312	203.454346	Off	On	3487.503923
Amino.acid.metabolism	3314	3315	546.801435	Off	On	3098.341528
Amino.acid.metabolism	3314	3316	934.463699	Off	On	3486.003792
Amino.acid.metabolism	3341	3342	200.338181	Off	On	3897.437102
Amino.acid.metabolism	3344	3345	1336.798788	Off	On	4067.874101
Amino.acid.metabolism	3358	3359	1277.07353	Off	On	3574.804469
Amino.acid.metabolism	3358	3369	155.35007	Off	On	2453.081009
Amino.acid.metabolism	3376	3377	425.832433	Off	On	3952.678337
Amino.acid.metabolism	3375	3382	95.120019	Off	On	3233.707336
Amino.acid.metabolism	3418	3419	342.433889	Off	On	4066.627928
Amino.acid.metabolism	3418	3420	333.611825	Off	On	4057.805864
Amino.acid.metabolism	3486	3487	323.732926	Off	On	3224.887972
Amino.acid.metabolism	3486	3488	112.567131	Off	On	3013.722177
Amino.acid.metabolism	3502	3503	254.484444	Off	On	3177.504344
Amino.acid.metabolism	3502	3504	168.204891	Off	On	3091.224791
Amino.acid.metabolism	3541	3542	239.783764	Off	On	2692.269359
Amino.acid.metabolism	3671	3672	310.380485	Off	On	2781.821066
Amino.acid.metabolism	3688	3689	207.222013	Off	On	3571.840899
Amino.acid.metabolism	3688	3691	252.490864	Off	On	3617.10975
Amino.acid.metabolism	3687	3692	194.051614	Off	On	3370.343621
Amino.acid.metabolism	3696	3697	706.786713	Off	On	3405.920958
Amino.acid.metabolism	3712	3713	70.52294	Off	On	3710.458198
Amino.acid.metabolism	3715	3716	1316.552962	Off	On	4063.36961
Amino.acid.metabolism	3724	3725	205.275538	Off	On	4054.352901
Amino.acid.metabolism	3753	3764	252.705954	Off	On	3803.694129
Amino.acid.metabolism	3717	3769	336.597066	Off	On	3117.761343
Amino.acid.metabolism	3695	3778	306.853186	Off	On	2928.396004
Amino.acid.metabolism	4054	4055	228.638086	Off	On	4003.519418
Amino.acid.metabolism	4054	4056	98.024238	Off	On	3872.90557
Amino.acid.metabolism	3540	4081	570.511401	Off	On	2922.936458
Amino.acid.metabolism	4101	4102	228.2283	Off	On	3965.789147
Amino.acid.metabolism	4114	4115	867.44871	Off	On	4054.256911
Amino.acid.metabolism	3539	4116	406.155987	Off	On	2601.043262
Amino.acid.metabolism	4123	4124	125.703011	Off	On	2264.827823
Amino.acid.metabolism	4126	4127	912.251226	Off	On	3626.77984
Amino.acid.metabolism	4125	4132	144.879998	Off	On	2675.019033
Amino.acid.metabolism	4142	4143	134.843742	Off	On	3586.882432
Amino.acid.metabolism	4152	4153	145.063882	Off	On	4005.110668
Amino.acid.metabolism	4141	4155	175.724072	Off	On	3076.83929
Amino.acid.metabolism	4164	4165	269.504757	Off	On	3965.847766
Amino.acid.metabolism	4170	4171	99.32252	Off	On	4059.15462
Amino.acid.metabolism	4169	4172	244.927283	Off	On	4038.624723
Amino.acid.metabolism	4177	4178	144.861601	Off	On	3976.802421
Amino.acid.metabolism	4180	4184	36.320887	Off	On	3929.335255
Amino.acid.metabolism	4219	4220	29.765084	Off	On	3719.025042
Amino.acid.metabolism	4123	4327	1037.179735	Off	On	3176.304547
Amino.acid.metabolism	4328	4329	186.269204	Off	On	3455.113812
Amino.acid.metabolism	4361	4362	81.149827	Off	On	3904.211986
Amino.acid.metabolism	4380	4381	410.591835	Off	On	3604.850173
Amino.acid.metabolism	4380	4386	324.11653	Off	On	3518.374868
Amino.acid.metabolism	4393	4394	380.429706	Off	On	3634.81775
Amino.acid.metabolism	2473	4399	1903.089273	Off	On	1903.089273
Amino.acid.metabolism	4438	4439	51.458634	Off	On	2465.191362
Amino.acid.metabolism	4442	4443	120.814108	Off	On	4019.244235
Amino.acid.metabolism	4454	4455	869.74584	Off	On	3906.564004
Amino.acid.metabolism	4454	4457	893.394092	Off	On	3930.212256
Amino.acid.metabolism	4468	4469	123.288595	Off	On	2659.638229
