trait; Rate1; Rate2; LogL; Lik.Root; First.Evol; Med.Evol; N.evol; N.origins; Origins; Dates.Origins
K13040; -9.39845696738195e-05; -0.00654085764978224; -242.030317541332; 0.998999999998762; 2766.855443; 4209.0925; 293; 6; 3942, 4016, 4021, 7550, 7558, 7560; 3306.421142, 3975.52317, 2766.855443, 4217.761546, 4015.591685, 3728.445634
K13041; -4.69552155154329e-05; -0.00729409085552191; -149.257931807271; 0.998999999999851; 2449.429427; 4198.860031; 303; 2; 3941, 4019; 3065.384304, 2449.429427
K13042; -2.46466291073661e-05; -0.00398099940682579; -83.4176780011856; 0.998999987676741; 2449.429427; 4156.021785; 173; 2; 3941, 4019; 3065.384304, 2449.429427
K13057; -0.000185572134662298; -0.00213746613680157; -453.522098498046; 0.998991771466357; 2449.429427; 4195.2016215; 138; 2; 3941, 4019; 3065.384304, 2449.429427
K13060; -0.000292706337063069; -0.00931818051687996; -728.048640530885; 0.999; 2449.429427; 4234.217363; 381; 2; 3941, 4019; 3065.384304, 2449.429427
K13061; -0.000110747684282762; -0.0152266746428373; -172.631093487311; 0.999; 2449.429427; 4258.169676; 491; 3; 3942, 4016, 4019; 3306.421142, 3975.52317, 2449.429427
K13063; -7.55375060756747e-05; -0.00437791482240074; -328.514412034319; 0.998999998949232; 2449.429427; 4173.865606; 214; 3; 3944, 4010, 4019; 3413.096445, 3424.599876, 2449.429427
K13075; -0.000687915520736583; -0.0232070460774465; -482.720197176516; 0.999; 2766.855443; 4277.318133; 569; 4; 3941, 4021, 7551, 7557; 3065.384304, 2766.855443, 4268.52369, 3137.347316
K13085; -2.74250370732728e-05; -0.0114610910687357; -48.6877830398177; 0.999; 2766.855443; 4236.443577; 417; 4; 3942, 4017, 4021, 7557; 3306.421142, 4108.113661, 2766.855443, 3137.347316
K13238; -8.82452443622104e-06; -0.00569899252124092; -92.2487654617187; 0.998999999345627; 2743.244779; 4198.581371; 259; 4; 3942, 4016, 4020, 7557; 3306.421142, 3975.52317, 2743.244779, 3137.347316
K13245; -2.45157854121349e-06; -0.00169991813571956; -15.267382839647; 0.999011965909641; 2797.106088; 4090.108682; 61; 6; 3950, 3968, 4012, 4022, 7550, 7558; 4078.20249, 4159.353739, 4190.360998, 2797.106088, 4217.761546, 4015.591685
K13277; -2.32313750215293e-05; -0.00729420251798885; -119.955261088255; 0.998999999999506; 2449.429427; 4218.025967; 317; 2; 3941, 4019; 3065.384304, 2449.429427
K13280; -0.0001237051262254; -0.00273346708307032; -685.063273035226; 0.99899596352396; 2449.429427; 4157.6591455; 128; 2; 3941, 4019; 3065.384304, 2449.429427
K13285; -0.0001239774444281; -0.0573282591046244; -102.296494941693; 0.999; 2743.244779; 4297.8570615; 702; 3; 3941, 4020, 7563; 3065.384304, 2743.244779, 4171.497941
K13286; -6.27810166762261e-06; -0.0228623483447684; -30.1693586259089; 0.999; 2766.855443; 4276.587034; 576; 4; 3941, 4021, 7550, 7557; 3065.384304, 2766.855443, 4217.761546, 3137.347316
K13287; -0.000122112706863989; -0.0639901575148739; -88.7922138819668; 0.999; 2449.429427; 4297.462308; 729; 3; 3942, 4016, 4019; 3306.421142, 3975.52317, 2449.429427
K13288; -2.94748070949202e-05; -0.000261214660660049; -295.428570399333; 0.999720065615456; 3170.87276; 4196.4563785; 14; 4; 4030, 6222, 6805, 6846; 3276.13089, 4254.146089, 3170.87276, 3619.978019
K13301; -2.16049530171068e-06; -0.000595485043026572; -19.2624597017878; 0.999332468081514; 3423.200132; 4071.3127; 10; 10; 4338, 5996, 6185, 6243, 6305, 6787, 6907, 7130, 7221, 7495; 4058.555649, 4084.069751, 4127.419436, 3903.409476, 3769.406506, 3423.200132, 4306.790826, 4347.12683, 4368.373694, 3878.887167
K13307; -2.63079485894255e-05; -0.0112723999897082; -54.1176525488443; 0.999; 2449.429427; 4242.860026; 388; 4; 3944, 4010, 4015, 4019; 3413.096445, 3424.599876, 4134.091712, 2449.429427
K13311; -6.7599237599569e-05; -0.0147394861624312; -105.696778461127; 0.999; 2743.244779; 4250.584909; 491; 5; 3942, 4016, 4020, 7558, 7562; 3306.421142, 3975.52317, 2743.244779, 4015.591685, 4090.780966
K13315; -0.000197621860101858; -0.0535351193426724; -82.5251279282064; 0.999; 2449.429427; 4298.7576095; 680; 3; 3942, 4016, 4019; 3306.421142, 3975.52317, 2449.429427
K13316; -1.96768877971606e-05; -0.0254210861987757; -57.4412435131871; 0.999; 2960.419703; 4272.652326; 606; 7; 3941, 4024, 7477, 7512, 7518, 7551, 7557; 3065.384304, 2960.419703, 2985.507326, 3845.156671, 3536.312507, 4268.52369, 3137.347316
K13317; -0.000730547260516716; -0.257508180193603; -78.8959524093095; 0.999; 2766.855443; 4318.5158945; 822; 6; 3941, 4021, 7553, 7559, 7561, 7562; 3065.384304, 2766.855443, 4354.985676, 4388.360577, 4396.460669, 4090.780966
K13327; -5.84056715947432e-05; -0.0285251959903327; -69.3157149942637; 0.999; 2449.429427; 4270.452624; 589; 2; 3941, 4019; 3065.384304, 2449.429427
K13329; -0.000596263164440202; -0.263853155903721; -56.9550409290323; 0.999; 2766.855443; 4314.0173575; 812; 5; 3942, 4017, 4021, 7553, 7557; 3306.421142, 4108.113661, 2766.855443, 4354.985676, 3137.347316
K13356; -2.55263171487206e-05; -0.00827537796120473; -62.7073922903969; 0.998999999999999; 2449.429427; 4207.587797; 373; 2; 3941, 4019; 3065.384304, 2449.429427
K13378; -0.000102220449802739; -0.00217529870548822; -532.198306617294; 0.998953089498683; 2449.429427; 4151.7814685; 106; 4; 3944, 4012, 4016, 4019; 3413.096445, 4190.360998, 3975.52317, 2449.429427
K13380; -1.09610693430453e-05; -0.00425344196956658; -67.4029216543686; 0.998999967359347; 2449.429427; 4152.262907; 193; 3; 3943, 4016, 4019; 3335.837017, 3975.52317, 2449.429427
K13381; -2.34427233703373e-05; -0.0198880681725068; -33.8575550085143; 0.999; 2449.429427; 4276.695889; 565; 2; 3941, 4019; 3065.384304, 2449.429427
K13408; -0.000421407851304154; -0.0095559134628551; -705.681917032718; 0.999; 2743.244779; 4251.47383; 417; 3; 3941, 4020, 7557; 3065.384304, 2743.244779, 3137.347316
K13409; -0.000446367269655223; -0.0104183727065848; -726.826001396069; 0.999; 2449.429427; 4227.0742; 453; 2; 3941, 4019; 3065.384304, 2449.429427
K13421; -1.34967685770172e-05; -0.0013131864239236; -100.110800747809; 0.999011758748028; 2449.429427; 4117.21912; 38; 2; 3944, 4019; 3413.096445, 2449.429427
K13444; -6.44614109413679e-05; -0.00432174789094; -194.942282376464; 0.998999995053017; 2743.244779; 4168.6142805; 222; 3; 3942, 4020, 7560; 3306.421142, 2743.244779, 3728.445634
K13448; -2.18776499525525e-05; -0.0070298542431228; -57.2644459425354; 0.998999999999999; 2449.429427; 4186.585539; 321; 4; 3946, 4008, 4016, 4019; 3586.646752, 4234.065109, 3975.52317, 2449.429427
K13449; -3.42208915306108e-05; -0.00354909834655665; -94.7024291643889; 0.998999972275368; 2743.244779; 4145.055674; 181; 3; 3941, 4020, 7557; 3065.384304, 2743.244779, 3137.347316
K13450; -0.000161574538526622; -0.0749889590426954; -70.4904025925045; 0.999; 2449.429427; 4303.3484875; 720; 2; 3941, 4019; 3065.384304, 2449.429427
K13472; -0.000477680937217691; -0.0300399501993636; -322.085911776329; 0.999; 2766.855443; 4280.372748; 655; 4; 3941, 4021, 7551, 7560; 3065.384304, 2766.855443, 4268.52369, 3728.445634
K13479; -7.07022643861287e-05; -0.0027684031132509; -271.941984664248; 0.99899193354623; 2743.244779; 4150.518667; 129; 2; 3941, 4020; 3065.384304, 2743.244779
K13480; -1.74403320749002e-05; -0.00512689471935491; -49.3271395321202; 0.998999999922839; 2743.244779; 4164.824845; 233; 6; 3949, 3986, 4010, 4015, 4020, 7557; 4022.34928, 3765.269066, 3424.599876, 4134.091712, 2743.244779, 3137.347316
K13481; -0.00036970131667439; -0.00249380281162107; -996.581629857231; 0.999000080554876; 2449.429427; 4195.286696; 199; 7; 3951, 3987, 3993, 4011, 4014, 4016, 4019; 4100.561719, 4070.824525, 3956.534353, 3923.371133, 3870.326616, 3975.52317, 2449.429427
K13482; -0.000349143413262064; -0.00256041655138852; -994.150482058942; 0.999000035144798; 2449.429427; 4235.284689; 191; 2; 3941, 4019; 3065.384304, 2449.429427
K13483; -0.000767467862773236; -0.00675816887362689; -1480.19972331988; 0.998999999999995; 2449.429427; 4231.41571; 367; 2; 3941, 4019; 3065.384304, 2449.429427
K13485; -0.000185442786478882; -0.00464324034353899; -573.561384093178; 0.998999998856803; 2743.244779; 4209.1733985; 250; 5; 3944, 4014, 4020, 7558, 7560; 3413.096445, 3870.326616, 2743.244779, 4015.591685, 3728.445634
K13486; -8.26615658786332e-05; -0.00599463491326397; -304.431868281056; 0.998999999989638; 2743.244779; 4191.877407; 287; 3; 3942, 4020, 7557; 3306.421142, 2743.244779, 3137.347316
K13487; -7.36401018277742e-05; -0.00582133119726301; -298.632661764084; 0.998999999967432; 2449.429427; 4181.239818; 249; 3; 3942, 4016, 4019; 3306.421142, 3975.52317, 2449.429427
K13488; -8.31431230619815e-05; -0.00603010624155105; -315.907315609115; 0.998999999988299; 2449.429427; 4179.5600275; 272; 3; 3942, 4016, 4019; 3306.421142, 3975.52317, 2449.429427
K13489; -8.26741397451463e-05; -0.00583334889076065; -306.327803102865; 0.998999999977189; 2743.244779; 4186.585539; 273; 5; 3943, 4015, 4016, 4020, 7557; 3335.837017, 4134.091712, 3975.52317, 2743.244779, 3137.347316
K13490; -9.52421681052536e-05; -0.00557348155372401; -347.783068632705; 0.998999999899692; 2743.244779; 4183.6615575; 238; 4; 3943, 4016, 4020, 7557; 3335.837017, 3975.52317, 2743.244779, 3137.347316
K13491; -9.01762636406492e-05; -0.00650480598467599; -311.046073913793; 0.998999999998973; 2449.429427; 4166.762563; 279; 2; 3941, 4019; 3065.384304, 2449.429427
K13497; -6.63886911550259e-05; -0.00351711116582299; -243.90625649236; 0.998999773082198; 2449.429427; 4147.04042; 165; 2; 3941, 4019; 3065.384304, 2449.429427
K13498; -6.54564856100963e-05; -0.000567681035198013; -214.401538037511; 0.999328817297841; 2984.007542; 4160.599166; 35; 6; 4010, 4025, 6897, 7489, 7491, 7508; 3424.599876, 2984.007542, 3977.684529, 3494.408214, 3711.219552, 4097.179715
K13500; -3.97277238509024e-06; -3.97277238509024e-06; -19.2741530185774; 0.999999881313081; 4381.116795; 4381.116795; 1; 1; 4181; 4381.116795
K13501; -1.7298987795839e-05; -0.00781316595064957; -55.317722143552; 0.998999999999994; 2449.429427; 4210.2307215; 348; 3; 3944, 4017, 4019; 3413.096445, 4108.113661, 2449.429427
K13503; -8.68245680886137e-05; -0.00126298879186156; -265.269138634061; 0.999035737920713; 2960.419703; 4079.256118; 73; 6; 3941, 4024, 7488, 7492, 7518, 7560; 3065.384304, 2960.419703, 3722.962616, 3076.40482, 3536.312507, 3728.445634
K13522; -0.000140239155071235; -0.00493840286940435; -469.118688106864; 0.998999999555882; 2449.429427; 4198.685082; 243; 4; 3943, 4014, 4016, 4019; 3335.837017, 3870.326616, 3975.52317, 2449.429427
K13525; -0.00021084643382973; -0.000888934190533352; -575.110810278991; 0.998903854268213; 2985.507326; 4220.495637; 82; 14; 3941, 4028, 6550, 6558, 6571, 6668, 6767, 6773, 6802, 6828, 6858, 7477, 7550, 7557; 3065.384304, 3069.503434, 4334.039551, 4159.948958, 4302.892313, 3963.107903, 3920.5648, 4398.371458, 4157.893688, 3617.307962, 3660.120236, 2985.507326, 4217.761546, 3137.347316
K13527; -1.14303979857069e-05; -0.000367998328642627; -123.255111548171; 0.999579359167406; 3288.172019; 3685.752498; 6; 5; 5283, 6263, 6771, 6844, 7479; 4336.123701, 3944.945409, 3426.559587, 3288.172019, 3290.274617
K13529; -0.000289250004078659; -0.00280669342716182; -904.952751182515; 0.998999920715398; 2449.429427; 4202.780161; 180; 4; 3943, 4014, 4016, 4019; 3335.837017, 3870.326616, 3975.52317, 2449.429427
K13532; -1.48705620570861e-05; -0.0109895185181189; -48.7003464605136; 0.999; 2449.429427; 4231.978373; 425; 2; 3941, 4019; 3065.384304, 2449.429427
K13533; -8.16193525373365e-06; -0.00589527534018552; -106.843431726316; 0.998999999839327; 2449.429427; 4178.762985; 268; 3; 3942, 4016, 4019; 3306.421142, 3975.52317, 2449.429427
K13540; -3.36963933595522e-05; -0.00381356763380342; -336.492796717037; 0.998999962728346; 2743.244779; 4164.363447; 173; 5; 3943, 4014, 4016, 4020, 7557; 3335.837017, 3870.326616, 3975.52317, 2743.244779, 3137.347316
K13541; -8.78864275601038e-05; -0.00286943946729007; -624.843720324041; 0.998994290599335; 2449.429427; 4157.893688; 135; 2; 3941, 4019; 3065.384304, 2449.429427
K13542; -0.000186299622001878; -0.000734607414735058; -650.144943095771; 0.998771753116066; 2743.244779; 4182.468714; 71; 3; 3987, 4010, 4020; 4070.824525, 3424.599876, 2743.244779
K13543; -3.77230151045823e-05; -0.0048995009390429; -177.309084299471; 0.998999999558236; 2873.030657; 4189.441018; 235; 7; 3941, 4023, 7512, 7538, 7549, 7551, 7562; 3065.384304, 2873.030657, 3845.156671, 4325.881237, 4284.260678, 4268.52369, 4090.780966
K13547; -0.00062819758710912; -0.224785344458112; -72.5843119078951; 0.999; 2449.429427; 4314.056463; 824; 3; 3942, 4017, 4019; 3306.421142, 4108.113661, 2449.429427
K13550; -0.000248383138246502; -0.157791829448667; -45.7526875021481; 0.999; 2743.244779; 4316.753139; 821; 4; 3943, 4017, 4020, 7557; 3335.837017, 4108.113661, 2743.244779, 3137.347316
K13552; -0.00599104047090608; -3.36461066658938; -51.3226944485892; 0.999; 2743.244779; 4335.766676; 873; 3; 3941, 4020, 7557; 3065.384304, 2743.244779, 3137.347316
K13553; -0.00024836172509445; -0.157778707125659; -45.7526784523809; 0.999; 2743.244779; 4306.7290745; 804; 5; 3941, 4020, 7558, 7561, 7562; 3065.384304, 2743.244779, 4015.591685, 4396.460669, 4090.780966
K13566; -1.24574841975723e-05; -3.98548046709818e-06; -38.4335570488719; 0.999999877743873; 4395.328604; 4395.328604; 1; 1; 5655; 4395.328604
K13581; -0.000162355146226629; -0.000355765097711113; -464.921372563738; 0.999519404543689; 3137.347316; 4299.1100975; 52; 45; 3942, 4205, 4440, 4469, 4537, 4710, 4821, 4870, 4910, 4916, 5569, 5581, 5585, 5631, 5673, 5708, 5711, 5848, 5867, 5882, 5939, 5962, 6043, 6067, 6088, 6108, 6126, 6148, 6215, 6221, 6227, 6258, 6293, 6302, 6394, 6403, 6424, 6432, 6495, 6748, 6773, 6915, 7485, 7544, 7557; 3306.421142, 4349.74216, 4170.10356, 4257.564066, 4377.977711, 4233.220704, 4377.811327, 4389.850506, 4302.533964, 3518.406713, 3739.73227, 4342.871276, 4231.461394, 4368.430982, 4386.145105, 4354.737992, 4297.018337, 4245.562824, 4342.834092, 4399.009673, 4241.517371, 4259.389364, 4246.316863, 4288.611404, 4253.987873, 4337.881016, 4368.843314, 4333.811658, 4173.355985, 4209.018214, 3367.588414, 4338.010238, 4334.765316, 3873.876352, 4296.52355, 4347.122973, 4276.759512, 4391.533713, 4225.590219, 4383.215629, 4398.371458, 4277.51935, 3307.380468, 4396.94633, 3137.347316
K13582; -1.15890333883747e-05; -0.00125955884198608; -119.822276641349; 0.99904700620531; 2985.507326; 4038.585986; 55; 35; 3945, 4010, 4017, 4031, 5549, 5570, 5582, 5609, 5659, 5679, 5825, 5851, 6018, 6078, 6151, 6156, 6185, 6246, 6277, 6299, 6390, 6456, 6484, 6490, 6668, 6770, 6784, 6883, 7063, 7073, 7195, 7456, 7477, 7514, 7533; 3481.716761, 3424.599876, 4108.113661, 3312.609821, 3915.357343, 3799.627634, 4090.767303, 3648.114117, 3980.641337, 3841.083805, 4239.968879, 4304.021584, 3855.002113, 3851.229923, 3702.792981, 3998.365932, 4127.419436, 3887.303376, 4121.798939, 3910.680251, 3886.757168, 3915.587538, 4181.194596, 4278.370439, 3963.107903, 3111.175273, 3315.509146, 4292.571068, 4278.083574, 4299.806317, 4349.124481, 4345.09795, 2985.507326, 4283.452423, 3925.635041
K13583; -6.98540174933098e-06; -0.000286035918841583; -109.630247532622; 0.999694132095302; 3368.095394; 4258.185059; 7; 5; 4032, 5511, 6709, 7302, 7500; 3368.095394, 4180.831205, 4335.899931, 4397.730752, 3768.690376
K13584; -4.67978818780359e-06; -0.000314159592328674; -108.644729684087; 0.999655709018349; 3312.609821; 3855.152611; 2; 2; 4031, 6323; 3312.609821, 4397.695401
K13585; -2.38138671135052e-06; -0.00138678388621951; -22.0535221880903; 0.99903231333931; 2449.429427; 4026.8716665; 46; 2; 3986, 4019; 3765.269066, 2449.429427
K13586; -4.42628258732889e-05; -0.00474229494859418; -121.506345294205; 0.999000000063301; 2449.429427; 4163.423045; 235; 2; 3941, 4019; 3065.384304, 2449.429427
K13587; -9.06717702159041e-06; -0.000548339606256313; -151.779493558631; 0.99937293936355; 3276.13089; 3653.1058855; 12; 10; 4011, 4030, 5577, 6198, 6227, 6739, 6771, 6845, 7489, 7505; 3923.371133, 3276.13089, 3313.856344, 4276.833313, 3367.588414, 4049.722449, 3426.559587, 3490.270431, 3494.408214, 3811.803557
K13588; -2.37022609332461e-06; -0.000421661215569993; -110.336550784368; 0.999515529329572; 3312.609821; 3998.365932; 5; 4; 4031, 5992, 6156, 6787; 3312.609821, 4010.430825, 3998.365932, 3423.200132
K13589; -1.64835545496344e-05; -0.000757906365279647; -131.605688342979; 0.999208120686203; 3111.175273; 4222.328922; 14; 7; 4031, 5497, 6175, 6243, 6770, 6893, 7073; 3312.609821, 3939.055808, 4075.253037, 3903.409476, 3111.175273, 4347.871673, 4299.806317
K13590; -7.40588589694852e-05; -0.0020252973764751; -619.69888172025; 0.998960004382711; 2449.429427; 4118.223388; 84; 2; 3941, 4019; 3065.384304, 2449.429427
K13591; -2.08426442554063e-06; -0.000300290280050096; -14.9794097043954; 0.999676236165763; 3111.175273; 3975.83756; 5; 4; 4981, 5652, 6743, 6770; 3880.669574, 3975.83756, 4185.579509, 3111.175273
K13592; -2.38501870059413e-06; -0.000768082706257845; -95.1455127025902; 0.999206971544848; 2449.429427; 3841.985515; 14; 1; 4019; 2449.429427
K13593; -2.58696570958706e-06; -0.00170737535488733; -75.4296565612347; 0.999011085406892; 2449.429427; 4090.4286385; 60; 2; 3942, 4019; 3306.421142, 2449.429427
K13598; -1.24063851604251e-05; -0.000236882292330715; -133.009494300215; 0.996587584157564; 2449.429427; 3434.565534; 8; 1; 4019; 2449.429427
K13599; -4.96578306907449e-05; -0.000275000836113027; -236.351291335631; 0.999689493739843; 3069.503434; 4129.705288; 18; 10; 4028, 6277, 6358, 6362, 6734, 6779, 6893, 7479, 7493, 7512; 3069.503434, 4121.798939, 4391.566439, 4356.966052, 4380.865963, 3074.062284, 4347.871673, 3290.274617, 3422.85993, 3845.156671
K13607; -2.27608198914162e-05; -0.00447731322314216; -68.3874841727915; 0.998999996057769; 2449.429427; 4177.985081; 191; 3; 3942, 4017, 4019; 3306.421142, 4108.113661, 2449.429427
K13609; -0.000101739494407155; -0.0110788873430105; -247.167997918725; 0.999; 2449.429427; 4238.243369; 412; 2; 3941, 4019; 3065.384304, 2449.429427
K13622; -0.000181680454027922; -0.00355773753113168; -497.618026725183; 0.998999913041773; 2743.244779; 4194.162256; 175; 3; 3941, 4020, 7560; 3065.384304, 2743.244779, 3728.445634
K13623; -5.57912705485725e-05; -0.00328853651159438; -327.462510511129; 0.998998001082005; 2449.429427; 4176.45354; 155; 2; 3941, 4019; 3065.384304, 2449.429427
K13632; -2.562486774485e-06; -0.00210771670639435; -18.1256127086713; 0.999003160603012; 3015.130742; 4091.7574125; 94; 13; 3941, 4027, 6770, 6784, 6858, 7479, 7485, 7491, 7494, 7506, 7512, 7558, 7563; 3065.384304, 3015.130742, 3111.175273, 3315.509146, 3660.120236, 3290.274617, 3307.380468, 3711.219552, 3702.489425, 3893.394427, 3845.156671, 4015.591685, 4171.497941
K13677; -8.13915301542405e-05; -0.0127728938713776; -151.964592678579; 0.999; 2449.429427; 4245.439886; 428; 2; 3941, 4019; 3065.384304, 2449.429427
K13730; -0.000273092770694389; -0.00470829387985311; -479.449763560963; 0.99899999997297; 2873.030657; 4184.166441; 255; 5; 3941, 4023, 7531, 7532, 7557; 3065.384304, 2873.030657, 4078.781448, 3861.06507, 3137.347316
K13734; -3.97277238508992e-06; -3.97277238509027e-06; -18.0575555120985; 0.999999881313081; 4398.84482; 4398.84482; 1; 1; 5868; 4398.84482
K13735; -0.000110941503584053; -0.0118109322841835; -193.099857475003; 0.999; 2743.244779; 4221.374208; 423; 3; 3941, 4020, 7557; 3065.384304, 2743.244779, 3137.347316
K13745; -0.000413694224474421; -0.0053057454842738; -935.272289773671; 0.998999999991542; 2743.244779; 4215.679313; 311; 3; 3941, 4020, 7557; 3065.384304, 2743.244779, 3137.347316
K13746; -2.71620457260572e-06; -0.00259221170297035; -21.8964830072475; 0.999000613992264; 2449.429427; 4118.2159425; 122; 7; 3953, 3979, 3988, 4008, 4010, 4014, 4019; 4169.015251, 4378.938869, 4102.468167, 4234.065109, 3424.599876, 3870.326616, 2449.429427
